"Animat","Lifespan","Location x","Location y","Teacher","Reached end"
"Day: 0"
"65","36","13","11","false","false"
"66","36","12","6","false","false"
"67","36","2","11","false","false"
"68","36","19","14","false","false"
"69","36","11","9","false","false"
"70","36","8","11","false","false"
"71","36","20","11","false","false"
"72","36","0","12","false","false"
"73","36","6","6","false","false"
"74","36","8","7","false","false"
"75","36","4","5","false","false"
"76","36","10","2","false","false"
"77","36","18","13","false","false"
"78","36","15","7","false","false"
"79","36","10","8","false","false"
"80","36","5","8","false","false"
"81","36","12","10","false","false"
"82","36","10","10","false","false"
"Day: 36"
"0","37","4","6","true","false"
"1","37","9","10","true","false"
"2","28","10","2","true","false"
"3","37","12","4","true","false"
"4","37","18","10","true","false"
"5","37","5","7","true","false"
"6","37","8","5","true","false"
"7","37","16","4","true","false"
"8","37","19","11","true","false"
"9","37","2","9","true","false"
"10","37","12","9","true","false"
"11","37","1","3","true","false"
"12","37","11","10","true","false"
"13","37","11","11","true","false"
"14","37","16","9","true","false"
"15","37","11","8","true","false"
"16","37","17","14","true","false"
"17","37","16","9","false","false"
"18","37","8","8","false","false"
"20","37","6","4","false","false"
"21","37","0","7","false","false"
"22","37","19","8","false","false"
"23","37","9","11","false","false"
"24","37","8","9","false","false"
"25","37","17","11","false","false"
"26","37","13","5","false","false"
"27","37","3","8","false","false"
"28","37","8","5","false","false"
"29","37","14","6","false","false"
"30","37","2","12","false","false"
"31","37","19","10","false","false"
"32","37","13","5","false","false"
"33","37","5","7","false","false"
"34","37","19","6","false","false"
"35","37","19","9","false","false"
"36","37","1","6","false","false"
"37","37","11","5","false","false"
"38","37","8","8","false","false"
"39","37","16","6","false","false"
"40","37","0","7","false","false"
"41","37","12","9","false","false"
"42","37","11","10","false","false"
"43","37","19","4","false","false"
"44","37","11","9","false","false"
"45","37","12","4","false","false"
"46","33","14","2","false","false"
"47","37","9","7","false","false"
"48","37","10","3","false","false"
"49","37","1","12","false","false"
"51","37","12","4","false","false"
"52","37","18","9","false","false"
"53","37","19","9","false","false"
"54","37","18","5","false","false"
"55","37","2","10","false","false"
"56","37","7","5","false","false"
"57","37","17","8","false","false"
"58","37","13","7","false","false"
"59","37","18","6","false","false"
"60","37","8","5","false","false"
"61","37","8","6","false","false"
"62","37","4","11","false","false"
"63","37","19","9","false","false"
"64","37","5","10","false","false"
"65","37","12","11","false","false"
"66","37","12","5","false","false"
"67","37","2","10","false","false"
"68","37","20","14","false","false"
"69","37","11","8","false","false"
"70","37","8","10","false","false"
"71","37","20","11","false","false"
"72","37","0","11","false","false"
"73","37","6","5","false","false"
"74","37","8","6","false","false"
"75","37","3","5","false","false"
"76","36","10","2","false","false"
"77","37","19","13","false","false"
"78","37","15","6","false","false"
"79","37","11","8","false","false"
"80","37","4","8","false","false"
"81","37","12","9","false","false"
"82","37","11","10","false","false"
"Day: 37"
"0","38","4","5","true","false"
"1","38","9","9","true","false"
"2","28","10","2","true","false"
"3","38","12","3","true","false"
"4","38","18","9","true","false"
"5","38","4","7","true","false"
"6","38","7","5","true","false"
"7","38","15","4","true","false"
"8","38","19","10","true","false"
"9","38","3","9","true","false"
"10","38","13","9","true","false"
"11","38","1","2","true","false"
"12","38","12","10","true","false"
"13","38","10","11","true","false"
"14","38","16","8","true","false"
"15","38","10","8","true","false"
"16","38","17","13","true","false"
"17","38","15","9","false","false"
"18","38","7","8","false","false"
"20","38","5","4","false","false"
"21","38","1","7","false","false"
"22","38","19","7","false","false"
"23","38","10","11","false","false"
"24","38","7","9","false","false"
"25","38","18","11","false","false"
"26","38","12","5","false","false"
"27","38","3","7","false","false"
"28","38","8","4","false","false"
"29","38","13","6","false","false"
"30","38","2","11","false","false"
"31","38","19","9","false","false"
"32","38","12","5","false","false"
"33","38","6","7","false","false"
"34","38","19","5","false","false"
"35","38","19","8","false","false"
"36","38","0","6","false","false"
"37","38","11","4","false","false"
"38","38","7","8","false","false"
"39","38","16","5","false","false"
"40","38","1","7","false","false"
"41","38","13","9","false","false"
"42","38","11","9","false","false"
"43","38","19","3","false","false"
"44","38","12","9","false","false"
"45","38","11","4","false","false"
"46","33","14","2","false","false"
"47","38","10","7","false","false"
"48","38","11","3","false","false"
"49","38","0","12","false","false"
"51","38","13","4","false","false"
"52","38","18","8","false","false"
"53","38","20","9","false","false"
"54","38","18","4","false","false"
"55","38","2","9","false","false"
"56","38","7","4","false","false"
"57","38","17","7","false","false"
"58","38","14","7","false","false"
"59","38","18","5","false","false"
"60","38","8","4","false","false"
"61","38","8","5","false","false"
"62","38","4","10","false","false"
"63","38","20","9","false","false"
"64","38","4","10","false","false"
"65","38","11","11","false","false"
"66","38","11","5","false","false"
"67","38","3","10","false","false"
"68","38","20","14","false","false"
"69","38","10","8","false","false"
"70","38","8","9","false","false"
"71","38","20","11","false","false"
"72","38","1","11","false","false"
"73","38","5","5","false","false"
"74","38","9","6","false","false"
"75","38","2","5","false","false"
"76","36","10","2","false","false"
"77","38","20","13","false","false"
"78","38","15","5","false","false"
"79","38","12","8","false","false"
"80","38","4","7","false","false"
"81","38","12","8","false","false"
"82","38","10","10","false","false"
"Day: 38"
"0","39","5","5","true","false"
"1","39","8","9","true","false"
"2","28","10","2","true","false"
"3","39","13","3","true","false"
"4","39","18","8","true","false"
"5","39","5","7","true","false"
"6","39","8","5","true","false"
"7","39","15","3","true","false"
"8","39","19","9","true","false"
"9","39","2","9","true","false"
"10","39","12","9","true","false"
"11","38","1","2","true","false"
"12","39","12","9","true","false"
"13","39","11","11","true","false"
"14","39","15","8","true","false"
"15","39","10","7","true","false"
"16","39","18","13","true","false"
"17","39","16","9","false","false"
"18","39","7","7","false","false"
"20","39","4","4","false","false"
"21","39","1","6","false","false"
"22","39","19","6","false","false"
"23","39","12","10","false","false"
"24","39","7","8","false","false"
"25","39","17","11","false","false"
"26","39","12","4","false","false"
"27","39","3","6","false","false"
"28","39","7","4","false","false"
"29","39","14","6","false","false"
"30","39","2","10","false","false"
"31","39","19","8","false","false"
"32","39","13","5","false","false"
"33","39","5","7","false","false"
"34","39","18","5","false","false"
"35","39","18","8","false","false"
"36","39","0","6","false","false"
"37","39","11","3","false","false"
"38","39","8","8","false","false"
"39","39","15","5","false","false"
"40","39","2","7","false","false"
"41","39","12","9","false","false"
"42","39","10","9","false","false"
"43","39","19","2","false","false"
"44","39","11","9","false","false"
"45","39","10","4","false","false"
"46","33","14","2","false","false"
"47","39","11","7","false","false"
"48","39","12","3","false","false"
"49","39","1","12","false","false"
"51","39","14","4","false","false"
"52","39","19","8","false","false"
"53","39","20","9","false","false"
"54","39","18","3","false","false"
"55","39","1","9","false","false"
"56","39","6","4","false","false"
"57","39","18","7","false","false"
"58","39","15","7","false","false"
"59","39","19","5","false","false"
"60","39","8","3","false","false"
"61","39","9","5","false","false"
"62","39","5","10","false","false"
"63","39","19","9","false","false"
"64","39","3","10","false","false"
"65","39","11","10","false","false"
"66","39","11","4","false","false"
"67","39","2","10","false","false"
"68","39","20","14","false","false"
"69","39","11","8","false","false"
"70","39","7","9","false","false"
"71","39","19","11","false","false"
"72","39","0","11","false","false"
"73","39","6","5","false","false"
"74","39","8","6","false","false"
"75","39","2","4","false","false"
"76","36","10","2","false","false"
"77","39","19","13","false","false"
"78","39","14","5","false","false"
"79","39","12","7","false","false"
"80","39","4","6","false","false"
"81","39","14","6","false","false"
"82","39","9","10","false","false"
"Day: 39"
"0","40","6","5","true","false"
"1","40","7","9","true","false"
"2","28","10","2","true","false"
"3","40","12","3","true","false"
"4","40","19","8","true","false"
"5","40","4","7","true","false"
"6","40","7","5","true","false"
"7","40","14","3","true","false"
"8","40","19","8","true","false"
"9","40","3","9","true","false"
"10","40","13","9","true","false"
"11","38","1","2","true","false"
"12","40","12","8","true","false"
"13","40","10","11","true","false"
"14","40","16","8","true","false"
"15","40","10","6","true","false"
"16","40","17","13","true","false"
"17","40","15","9","false","false"
"18","40","8","7","false","false"
"20","40","4","3","false","false"
"21","40","0","6","false","false"
"22","40","20","6","false","false"
"23","40","13","10","false","false"
"24","40","7","7","false","false"
"25","40","18","11","false","false"
"26","40","11","4","false","false"
"27","40","4","6","false","false"
"28","40","8","4","false","false"
"29","40","15","6","false","false"
"30","40","3","10","false","false"
"31","40","18","8","false","false"
"32","40","12","5","false","false"
"33","40","6","7","false","false"
"34","40","18","4","false","false"
"35","40","17","8","false","false"
"36","40","0","5","false","false"
"37","40","10","3","false","false"
"38","40","7","8","false","false"
"39","40","15","4","false","false"
"40","40","1","7","false","false"
"41","40","12","8","false","false"
"42","40","11","9","false","false"
"43","39","19","2","false","false"
"44","40","12","9","false","false"
"45","40","10","3","false","false"
"46","33","14","2","false","false"
"47","40","10","7","false","false"
"48","40","11","3","false","false"
"49","40","2","12","false","false"
"51","40","15","4","false","false"
"52","40","18","8","false","false"
"53","40","19","9","false","false"
"54","40","19","3","false","false"
"55","40","2","9","false","false"
"56","40","7","4","false","false"
"57","40","19","7","false","false"
"58","40","15","6","false","false"
"59","40","18","5","false","false"
"60","40","7","3","false","false"
"61","40","8","5","false","false"
"62","40","6","10","false","false"
"63","40","18","9","false","false"
"64","40","4","10","false","false"
"65","40","10","10","false","false"
"66","40","10","4","false","false"
"67","40","1","10","false","false"
"68","40","20","13","false","false"
"69","40","11","7","false","false"
"70","40","7","8","false","false"
"71","40","19","10","false","false"
"72","40","1","11","false","false"
"73","40","5","5","false","false"
"74","40","9","6","false","false"
"75","40","1","4","false","false"
"76","36","10","2","false","false"
"77","40","18","13","false","false"
"78","40","15","5","false","false"
"79","40","11","7","false","false"
"80","40","5","6","false","false"
"81","40","13","6","false","false"
"82","40","8","10","false","false"
"Day: 40"
"0","41","7","5","true","false"
"1","41","6","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","41","18","8","true","false"
"5","41","3","7","true","false"
"6","41","6","5","true","false"
"7","41","15","3","true","false"
"8","41","18","8","true","false"
"9","41","3","8","true","false"
"10","41","13","8","true","false"
"11","38","1","2","true","false"
"12","41","14","6","true","false"
"13","41","9","11","true","false"
"14","41","16","7","true","false"
"15","41","9","6","true","false"
"16","41","18","13","true","false"
"17","41","14","9","false","false"
"18","41","9","7","false","false"
"20","41","4","2","false","false"
"21","41","0","5","false","false"
"22","41","20","5","false","false"
"23","41","14","10","false","false"
"24","41","6","7","false","false"
"25","41","18","10","false","false"
"26","41","11","3","false","false"
"27","41","5","6","false","false"
"28","41","9","4","false","false"
"29","41","14","6","false","false"
"30","41","3","9","false","false"
"31","41","19","8","false","false"
"32","41","12","4","false","false"
"33","41","7","7","false","false"
"34","41","19","4","false","false"
"35","41","17","7","false","false"
"36","41","0","5","false","false"
"37","41","10","2","false","false"
"38","41","6","8","false","false"
"39","41","16","4","false","false"
"40","41","2","7","false","false"
"41","41","14","6","false","false"
"42","41","11","8","false","false"
"44","41","11","9","false","false"
"45","41","10","2","false","false"
"46","33","14","2","false","false"
"47","41","10","6","false","false"
"48","41","10","3","false","false"
"49","41","2","11","false","false"
"51","41","15","3","false","false"
"52","41","19","8","false","false"
"53","41","18","9","false","false"
"54","41","19","2","false","false"
"55","41","1","9","false","false"
"56","41","7","3","false","false"
"57","41","18","7","false","false"
"58","41","15","5","false","false"
"59","41","19","5","false","false"
"60","41","7","2","false","false"
"61","41","9","5","false","false"
"62","41","7","10","false","false"
"63","41","19","9","false","false"
"64","41","4","9","false","false"
"65","41","10","9","false","false"
"66","41","9","4","false","false"
"67","41","2","10","false","false"
"68","41","20","12","false","false"
"69","41","11","6","false","false"
"70","41","6","8","false","false"
"71","41","19","9","false","false"
"72","41","0","11","false","false"
"73","41","5","4","false","false"
"74","41","8","6","false","false"
"75","41","2","4","false","false"
"76","36","10","2","false","false"
"77","41","19","13","false","false"
"78","41","16","5","false","false"
"79","41","12","7","false","false"
"80","41","4","6","false","false"
"81","41","12","6","false","false"
"82","41","7","10","false","false"
"Day: 41"
"0","42","7","4","true","false"
"1","42","7","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","42","19","8","true","false"
"5","42","1","5","true","false"
"6","42","7","5","true","false"
"7","42","15","2","true","false"
"8","42","19","8","true","false"
"9","42","4","8","true","false"
"10","42","12","8","true","false"
"11","38","1","2","true","false"
"12","42","13","6","true","false"
"13","42","8","11","true","false"
"14","42","17","7","true","false"
"15","42","9","5","true","false"
"16","42","19","13","true","false"
"17","42","13","9","false","false"
"18","42","8","7","false","false"
"20","41","4","2","false","false"
"21","42","2","3","false","false"
"22","42","19","5","false","false"
"23","42","13","10","false","false"
"24","42","5","7","false","false"
"25","42","19","10","false","false"
"26","42","10","3","false","false"
"27","42","6","6","false","false"
"28","42","9","3","false","false"
"29","42","13","6","false","false"
"30","42","4","9","false","false"
"31","42","19","7","false","false"
"32","42","13","4","false","false"
"33","42","8","7","false","false"
"34","42","19","3","false","false"
"35","42","18","7","false","false"
"36","42","2","3","false","false"
"37","41","10","2","false","false"
"38","42","7","8","false","false"
"39","42","16","3","false","false"
"40","42","2","6","false","false"
"41","42","14","5","false","false"
"42","42","11","7","false","false"
"44","42","10","9","false","false"
"45","41","10","2","false","false"
"46","33","14","2","false","false"
"47","42","11","6","false","false"
"48","42","9","3","false","false"
"49","42","1","11","false","false"
"51","42","16","3","false","false"
"52","42","20","8","false","false"
"53","42","18","8","false","false"
"54","41","19","2","false","false"
"55","42","1","8","false","false"
"56","42","6","3","false","false"
"57","42","18","6","false","false"
"58","42","16","5","false","false"
"59","42","20","5","false","false"
"60","41","7","2","false","false"
"61","42","8","5","false","false"
"62","42","7","9","false","false"
"63","42","20","9","false","false"
"64","42","3","9","false","false"
"65","42","11","9","false","false"
"66","42","8","4","false","false"
"67","42","1","10","false","false"
"68","42","20","10","false","false"
"69","42","12","6","false","false"
"70","42","6","7","false","false"
"71","42","19","8","false","false"
"72","42","0","10","false","false"
"73","42","4","4","false","false"
"74","42","7","6","false","false"
"75","42","1","4","false","false"
"76","36","10","2","false","false"
"77","42","19","12","false","false"
"78","42","16","4","false","false"
"79","42","13","7","false","false"
"80","42","4","5","false","false"
"81","42","11","6","false","false"
"82","42","6","10","false","false"
"Day: 42"
"0","43","7","3","true","false"
"1","43","6","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","43","19","7","true","false"
"5","43","2","5","true","false"
"6","43","6","5","true","false"
"7","42","15","2","true","false"
"8","43","18","8","true","false"
"9","43","3","8","true","false"
"10","43","13","8","true","false"
"11","38","1","2","true","false"
"12","43","13","5","true","false"
"13","43","9","11","true","false"
"14","43","16","7","true","false"
"15","43","9","4","true","false"
"16","43","19","12","true","false"
"17","43","13","8","false","false"
"18","43","8","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","43","18","5","false","false"
"23","43","12","10","false","false"
"24","43","6","7","false","false"
"25","43","19","9","false","false"
"26","43","10","2","false","false"
"27","43","7","6","false","false"
"28","43","9","2","false","false"
"29","43","13","5","false","false"
"30","43","5","9","false","false"
"31","43","20","7","false","false"
"32","43","14","4","false","false"
"33","43","8","6","false","false"
"34","43","20","3","false","false"
"35","43","18","6","false","false"
"36","43","1","3","false","false"
"37","41","10","2","false","false"
"38","43","8","8","false","false"
"39","43","15","3","false","false"
"40","43","2","5","false","false"
"41","43","15","5","false","false"
"42","43","12","7","false","false"
"44","43","10","8","false","false"
"46","33","14","2","false","false"
"47","43","10","6","false","false"
"48","43","9","2","false","false"
"49","43","2","11","false","false"
"51","43","15","3","false","false"
"52","43","20","8","false","false"
"53","43","18","7","false","false"
"55","43","3","6","false","false"
"56","43","6","2","false","false"
"57","43","19","6","false","false"
"58","43","16","4","false","false"
"59","43","20","4","false","false"
"60","41","7","2","false","false"
"61","43","9","5","false","false"
"62","43","8","9","false","false"
"63","43","19","9","false","false"
"64","43","2","9","false","false"
"65","43","10","9","false","false"
"66","43","7","4","false","false"
"67","43","2","10","false","false"
"68","43","20","9","false","false"
"69","43","11","6","false","false"
"70","43","6","6","false","false"
"71","43","19","7","false","false"
"72","43","1","10","false","false"
"73","43","5","4","false","false"
"74","43","8","6","false","false"
"75","43","2","4","false","false"
"76","36","10","2","false","false"
"77","43","18","12","false","false"
"78","43","17","4","false","false"
"79","43","14","7","false","false"
"80","43","3","5","false","false"
"81","43","11","5","false","false"
"82","43","5","10","false","false"
"Day: 43"
"0","44","6","3","true","false"
"1","44","5","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","44","19","6","true","false"
"5","44","2","4","true","false"
"6","44","6","4","true","false"
"7","42","15","2","true","false"
"8","44","18","7","true","false"
"9","44","3","7","true","false"
"10","44","14","8","true","false"
"11","38","1","2","true","false"
"12","44","14","5","true","false"
"13","44","10","11","true","false"
"14","44","17","7","true","false"
"15","44","8","4","true","false"
"16","44","19","11","true","false"
"17","44","13","7","false","false"
"18","44","7","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","44","18","4","false","false"
"23","44","13","10","false","false"
"24","44","6","6","false","false"
"25","44","18","9","false","false"
"26","43","10","2","false","false"
"27","44","7","5","false","false"
"28","43","9","2","false","false"
"29","44","14","5","false","false"
"30","44","5","8","false","false"
"31","44","20","6","false","false"
"32","44","13","4","false","false"
"33","44","7","6","false","false"
"34","44","19","3","false","false"
"35","44","19","6","false","false"
"36","44","2","3","false","false"
"37","41","10","2","false","false"
"38","44","8","7","false","false"
"39","44","16","3","false","false"
"40","44","2","4","false","false"
"41","44","15","4","false","false"
"42","44","12","6","false","false"
"44","44","11","8","false","false"
"46","33","14","2","false","false"
"47","44","9","6","false","false"
"48","43","9","2","false","false"
"49","44","3","11","false","false"
"51","44","16","3","false","false"
"52","44","20","7","false","false"
"53","44","18","6","false","false"
"55","44","2","6","false","false"
"56","43","6","2","false","false"
"57","44","19","5","false","false"
"58","44","16","3","false","false"
"59","44","19","4","false","false"
"60","41","7","2","false","false"
"61","44","10","5","false","false"
"62","44","7","9","false","false"
"63","44","20","9","false","false"
"64","44","2","8","false","false"
"65","44","9","9","false","false"
"66","44","8","4","false","false"
"67","44","3","10","false","false"
"68","44","19","9","false","false"
"69","44","11","5","false","false"
"70","44","7","6","false","false"
"71","44","20","7","false","false"
"72","44","1","9","false","false"
"73","44","2","6","false","false"
"74","44","8","5","false","false"
"75","44","3","4","false","false"
"76","36","10","2","false","false"
"77","44","19","12","false","false"
"78","44","18","4","false","false"
"79","44","14","6","false","false"
"80","44","1","6","false","false"
"81","44","12","5","false","false"
"82","44","6","10","false","false"
"Day: 44"
"0","45","5","3","true","false"
"1","45","6","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","45","18","6","true","false"
"5","45","2","3","true","false"
"6","45","7","4","true","false"
"7","42","15","2","true","false"
"8","45","18","6","true","false"
"9","45","2","7","true","false"
"10","45","14","7","true","false"
"11","38","1","2","true","false"
"12","45","14","4","true","false"
"13","45","9","11","true","false"
"14","45","17","6","true","false"
"15","45","7","4","true","false"
"16","45","20","11","true","false"
"17","45","13","6","false","false"
"18","45","8","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","45","19","4","false","false"
"23","45","14","10","false","false"
"24","45","6","5","false","false"
"25","45","19","9","false","false"
"26","43","10","2","false","false"
"27","45","8","5","false","false"
"28","43","9","2","false","false"
"29","45","14","4","false","false"
"30","45","4","8","false","false"
"31","45","20","6","false","false"
"32","45","14","4","false","false"
"33","45","6","6","false","false"
"34","45","18","3","false","false"
"35","45","19","5","false","false"
"36","45","1","3","false","false"
"37","41","10","2","false","false"
"38","45","8","6","false","false"
"39","45","15","3","false","false"
"40","45","2","3","false","false"
"41","45","14","4","false","false"
"42","45","11","6","false","false"
"44","45","10","8","false","false"
"46","33","14","2","false","false"
"47","45","9","5","false","false"
"49","45","2","11","false","false"
"51","45","15","3","false","false"
"52","45","20","6","false","false"
"53","45","18","5","false","false"
"55","45","0","5","false","false"
"56","43","6","2","false","false"
"57","45","20","5","false","false"
"58","45","15","3","false","false"
"59","45","20","4","false","false"
"60","41","7","2","false","false"
"61","45","9","5","false","false"
"62","45","6","9","false","false"
"63","45","20","9","false","false"
"64","45","3","8","false","false"
"65","45","9","8","false","false"
"66","45","9","4","false","false"
"67","45","4","10","false","false"
"68","45","19","8","false","false"
"69","45","12","5","false","false"
"70","45","6","6","false","false"
"71","45","20","6","false","false"
"72","45","2","9","false","false"
"73","45","2","5","false","false"
"74","45","9","5","false","false"
"75","45","2","4","false","false"
"76","36","10","2","false","false"
"77","45","20","12","false","false"
"78","45","19","4","false","false"
"79","45","15","6","false","false"
"80","45","0","6","false","false"
"81","45","13","5","false","false"
"82","45","7","10","false","false"
"Day: 45"
"0","46","4","3","true","false"
"1","46","7","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","46","19","6","true","false"
"5","46","1","3","true","false"
"6","46","6","4","true","false"
"7","42","15","2","true","false"
"8","46","19","6","true","false"
"9","46","0","6","true","false"
"10","46","13","7","true","false"
"11","38","1","2","true","false"
"12","46","13","4","true","false"
"13","46","10","11","true","false"
"14","46","18","6","true","false"
"15","46","6","4","true","false"
"16","46","20","10","true","false"
"17","46","14","6","false","false"
"18","46","7","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","46","18","4","false","false"
"23","46","13","10","false","false"
"24","46","5","5","false","false"
"25","46","19","8","false","false"
"26","43","10","2","false","false"
"27","46","7","5","false","false"
"28","43","9","2","false","false"
"29","46","13","4","false","false"
"30","46","5","8","false","false"
"31","46","20","5","false","false"
"32","46","15","4","false","false"
"33","46","7","6","false","false"
"34","46","19","3","false","false"
"35","46","19","4","false","false"
"36","46","1","2","false","false"
"37","41","10","2","false","false"
"38","46","8","5","false","false"
"39","46","14","3","false","false"
"40","46","1","3","false","false"
"41","46","15","4","false","false"
"42","46","11","5","false","false"
"44","46","10","7","false","false"
"46","33","14","2","false","false"
"47","46","10","5","false","false"
"49","46","1","11","false","false"
"51","46","14","3","false","false"
"52","46","19","6","false","false"
"53","46","17","5","false","false"
"55","46","0","5","false","false"
"56","43","6","2","false","false"
"57","46","19","5","false","false"
"58","46","16","3","false","false"
"59","46","20","4","false","false"
"60","41","7","2","false","false"
"61","46","9","4","false","false"
"62","46","7","9","false","false"
"63","46","19","9","false","false"
"64","46","3","7","false","false"
"65","46","8","8","false","false"
"66","46","9","3","false","false"
"67","46","4","9","false","false"
"68","46","18","8","false","false"
"69","46","12","4","false","false"
"70","46","6","5","false","false"
"71","46","20","5","false","false"
"72","46","2","8","false","false"
"73","46","2","4","false","false"
"74","46","9","4","false","false"
"75","46","1","4","false","false"
"76","36","10","2","false","false"
"77","46","20","12","false","false"
"78","46","18","4","false","false"
"79","46","15","5","false","false"
"80","46","1","6","false","false"
"81","46","14","5","false","false"
"82","46","6","10","false","false"
"Day: 46"
"0","47","5","3","true","false"
"1","47","8","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","47","18","6","true","false"
"5","47","0","3","true","false"
"6","47","5","4","true","false"
"7","42","15","2","true","false"
"8","47","18","6","true","false"
"9","47","0","5","true","false"
"10","47","12","7","true","false"
"11","38","1","2","true","false"
"12","47","14","4","true","false"
"13","47","10","10","true","false"
"14","47","18","5","true","false"
"15","47","7","4","true","false"
"16","47","19","10","true","false"
"17","47","13","6","false","false"
"18","47","6","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","47","17","4","false","false"
"23","47","12","10","false","false"
"24","47","6","5","false","false"
"25","47","18","8","false","false"
"26","43","10","2","false","false"
"27","47","8","5","false","false"
"28","43","9","2","false","false"
"29","47","12","4","false","false"
"30","47","6","8","false","false"
"31","47","19","5","false","false"
"32","47","15","3","false","false"
"33","47","7","5","false","false"
"34","47","18","3","false","false"
"35","47","20","4","false","false"
"36","46","1","2","false","false"
"37","41","10","2","false","false"
"38","47","7","5","false","false"
"39","47","14","2","false","false"
"40","47","0","3","false","false"
"41","47","16","4","false","false"
"42","47","10","5","false","false"
"44","47","11","7","false","false"
"46","33","14","2","false","false"
"47","47","9","5","false","false"
"49","47","1","10","false","false"
"51","47","13","3","false","false"
"52","47","20","6","false","false"
"53","47","17","4","false","false"
"55","47","0","4","false","false"
"56","43","6","2","false","false"
"57","47","19","4","false","false"
"58","47","17","3","false","false"
"59","47","20","3","false","false"
"60","41","7","2","false","false"
"61","47","9","3","false","false"
"62","47","8","9","false","false"
"63","47","20","9","false","false"
"64","47","4","7","false","false"
"65","47","7","8","false","false"
"66","47","9","2","false","false"
"67","47","3","9","false","false"
"68","47","19","8","false","false"
"69","47","11","4","false","false"
"70","47","7","5","false","false"
"71","47","19","5","false","false"
"72","47","2","7","false","false"
"73","47","1","4","false","false"
"74","47","10","4","false","false"
"75","47","2","4","false","false"
"76","36","10","2","false","false"
"77","47","20","12","false","false"
"78","47","19","4","false","false"
"79","47","15","4","false","false"
"80","47","2","6","false","false"
"81","47","15","5","false","false"
"82","47","5","10","false","false"
"Day: 47"
"0","48","5","2","true","false"
"1","48","9","9","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","48","18","5","true","false"
"5","48","1","3","true","false"
"6","48","6","4","true","false"
"7","42","15","2","true","false"
"8","48","18","5","true","false"
"9","48","0","4","true","false"
"10","48","13","7","true","false"
"11","38","1","2","true","false"
"12","48","15","4","true","false"
"13","48","9","10","true","false"
"14","48","17","5","true","false"
"15","48","7","3","true","false"
"16","48","20","10","true","false"
"17","48","13","5","false","false"
"18","48","7","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","48","16","4","false","false"
"23","48","13","10","false","false"
"24","48","7","5","false","false"
"25","48","19","8","false","false"
"26","43","10","2","false","false"
"27","48","7","5","false","false"
"28","43","9","2","false","false"
"29","48","11","4","false","false"
"30","48","7","8","false","false"
"31","48","19","4","false","false"
"32","48","16","3","false","false"
"33","48","6","5","false","false"
"34","48","18","2","false","false"
"35","48","20","3","false","false"
"37","41","10","2","false","false"
"38","48","8","5","false","false"
"39","47","14","2","false","false"
"40","48","0","2","false","false"
"41","48","15","4","false","false"
"42","48","9","5","false","false"
"44","48","11","6","false","false"
"46","33","14","2","false","false"
"47","48","9","4","false","false"
"49","48","2","10","false","false"
"51","48","12","3","false","false"
"52","48","19","6","false","false"
"53","48","18","4","false","false"
"55","48","0","4","false","false"
"56","43","6","2","false","false"
"57","48","20","4","false","false"
"58","48","17","2","false","false"
"59","48","19","3","false","false"
"60","41","7","2","false","false"
"61","48","8","3","false","false"
"62","48","9","9","false","false"
"63","48","20","9","false","false"
"64","48","3","7","false","false"
"65","48","7","7","false","false"
"66","47","9","2","false","false"
"67","48","4","9","false","false"
"68","48","20","8","false","false"
"69","48","10","4","false","false"
"70","48","6","5","false","false"
"71","48","19","4","false","false"
"72","48","1","7","false","false"
"73","48","1","3","false","false"
"74","48","11","4","false","false"
"75","48","2","3","false","false"
"76","36","10","2","false","false"
"77","48","19","12","false","false"
"78","48","18","4","false","false"
"79","48","15","3","false","false"
"80","48","3","6","false","false"
"81","48","15","4","false","false"
"82","48","6","10","false","false"
"Day: 48"
"0","48","5","2","true","false"
"1","49","9","8","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","49","17","5","true","false"
"5","49","2","3","true","false"
"6","49","7","4","true","false"
"7","42","15","2","true","false"
"8","49","19","5","true","false"
"9","49","1","4","true","false"
"10","49","13","6","true","false"
"11","38","1","2","true","false"
"12","49","14","4","true","false"
"13","49","10","10","true","false"
"14","49","17","4","true","false"
"15","49","8","3","true","false"
"16","49","20","9","true","false"
"17","49","14","5","false","false"
"18","49","6","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","49","15","4","false","false"
"23","49","14","10","false","false"
"24","49","7","4","false","false"
